,Unnamed: 0,Unnamed: 0_x,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,infected_3003,died_3003,recovered_3003,sick_3003,infected_1503,died_1503,recovered_1503,sick_1503,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,region_mapped_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,region.1,region.2,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,region_mapped_2,equality ,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,region_mapped_v3,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,region_mapped_v4,num_phones_rural_2018,num_phones_urban_2019,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,region_y,region_mapped_y,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,Unnamed: 0_y,id,whole_population,urban,rural,has_metro
107,107,102,44.780533,44.163357,Будённовск,0.600785702666857,62073.0,Северо-Кавказский,Ставропольский край,42.12,,,,,,,,,,,,,,,,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.9459101490553128,0.71,14.43,4.302514547165579,11.83,32.43,88.14,15.589367469375984,57.29,716.0,726.0,2.631313269796937,723.0,2.0,8.0,1.8205179796655993,5.0,Ставропольский край,Ставропольский край,91536.99,106622.0,101411.0,90311.0,60963.99,37579.0,43028.0,13968.0,6788.0,71759.99,84657.0,77567.99,62083.0,36592.0,25667.0,30560.0,8715.0,4641.0,Ставропольский край,Ставропольский край,62.3,48.1,15.9,67.9,86.0,Ставропольский край,TRUE,841.0,858.0,974.0,1480.0,1813.0,2835.0,2012.0,2489.0,2525.0,2515.0,2024.0,1895.0,1544.0,1888.0,1797.0,1828.0,1905.0,1922.0,1698.0,4758.0,1446.0,1377.0,1143.0,1042.0,949.0,915.0,Ставропольский край,24606202.39,152086724.89,17637590.79,566129.2,20270300.89,16928902.8,2768572.4,563846.1,5611427.6,10789797.8,10344738.3,593320.09,1384552.0,590518.5,1370113.6,1574952.0,20058185.89,Ставропольский край,357787.99,118687.99,,,,,,,,,,,,Ставропольский край,Ставропольский край,142515.6,147503.0,,4.5120158075649497e-13,,,0.0,,45,Ставропольский край,390583.0,233489.0,157094.0,0.0
108,108,103,52.788502,52.253899,Бузулук,0.601996510784124,82816.0,Приволжский,Оренбургская область,15.95,27.7,542.0,0.05,1.0,199.0,121.0,174.0,170.0,98.0,226.0,214.0,209.0,238.0,112.0,171.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.079441541679836,-6.71,5.71,3.9179911033225028,-1.0,70.43,91.86,7.827527128817951,85.29,745.0,771.0,8.39103830342368,759.0,1.0,5.0,1.1832159566199232,4.0,Оренбургская область,Оренбургская область,65561.0,81799.0,80373.99,64567.99,41731.0,22722.0,27330.0,8518.0,4254.0,54073.99,67288.0,61433.99,44975.0,27214.99,17180.99,21453.99,6733.0,3378.99,Оренбургская область,Оренбургская область,57.9,36.2,23.2,63.8,83.6,Оренбургская область,TRUE,772.0,884.0,940.0,1043.0,1155.0,1328.0,1632.0,1718.0,1851.0,1661.0,2135.0,1909.0,1038.0,2124.0,2371.0,2312.0,2405.0,2237.0,2030.0,1952.0,1778.0,1798.0,1614.0,1574.0,1494.0,1295.0,Оренбургская область,9287020.8,83376940.59,11807432.4,358862.3,1061589.39,12352723.39,2317287.79,204331.5,7240938.8,5053414.5,5283968.6,58508.2,939338.8,601793.19,1233797.3,1445976.6,915284.5,Оренбургская область,306123.99,106326.0,,,,,,,,,,,,Оренбургская область,Оренбургская область,135226.1,133554.9,,1.4873052967038128e-13,0.0003371901390567708,,0.0,0.0,55,Оренбургская область,270081.0,156761.0,113320.0,0.0
109,109,104,54.972286600000004,48.2928964,Буинск,0.5940843595986629,20342.0,Приволжский,Татарстан,57.27,28.2,1100.0,0.0,,,,,,,,,,,,,14.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,2.7080502011022096,-2.14,5.0,2.0718563105168686,2.14,66.43,92.14,7.82648239419643,76.86,739.0,766.0,8.129897791192603,758.0,2.0,7.0,1.3557637102737476,5.0,Республика Татарстан,Республика Татарстан,168745.99,211818.99,204298.99,160730.99,102643.0,54302.0,60033.99,24832.99,10697.0,68434.99,76880.99,67086.99,49885.99,31964.99,25153.0,31070.99,15329.99,6277.0,Республика Татарстан (Татарстан),Республика Татарстан (Татарстан),67.59,47.7,29.4,74.09,93.1,Республика Татарстан (Татарстан),TRUE,1195.0,1261.0,1462.0,2367.0,2533.0,2522.0,2627.0,2494.0,2832.0,2704.0,2713.0,2464.0,2298.0,2308.0,2298.0,2207.0,2221.0,2203.0,2020.0,1898.0,1816.0,1596.0,1629.0,1524.0,1427.0,1300.0,Республика Татарстан (Татарстан),40838346.0,267909947.19,44363590.59,394884.4,4134522.59,26988392.0,11023179.49,559497.0,17866739.6,27483627.3,18770341.6,177413.8,4710889.5,3687193.5,5292473.8,3577782.5,2956238.8,Республика Татарстан (Татарстан),647134.99,144303.99,,,,,,,,,,,,Республика Татарстан,Республика Татарстан,157885.0,162064.9,,,1.6145054767005125e-05,,,0.0,49,Татарстан,527462.0,371965.0,155497.0,0.0
110,110,105,58.4781,41.5166,Буй,0.557384640197825,24011.0,Центральный,Костромская область,10.7,19.1,121.0,0.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,-3.43,4.71,2.0882250380463807,2.0,63.29,94.29,8.786068680424874,88.17,732.0,756.0,7.443117626371367,750.0,2.0,7.0,1.807392228230128,4.0,Костромская область,Костромская область,26630.99,32777.99,33485.0,27926.0,17744.0,9701.0,11430.0,4576.0,1756.0,12678.0,16623.0,17478.99,13025.0,7488.99,4259.0,5175.0,2522.99,888.0,Костромская область,Костромская область,60.8,46.5,22.4,68.2,86.9,Костромская область,TRUE,243.0,288.0,271.0,292.0,446.0,495.0,496.0,518.0,541.0,499.0,398.0,385.0,401.0,352.0,327.0,304.0,297.0,365.0,291.0,238.0,312.0,272.0,219.0,246.0,213.0,200.0,Костромская область,2650806.0,25840314.1,3341619.4,179080.7,268715.8,4426584.69,528918.3,29672.2,2410358.5,1115059.29,1709898.3,221900.6,386046.8,161580.0,349351.6,485433.4,268715.8,Костромская область,132135.0,30703.99,,,,,,,,,,,,Костромская область,Костромская область,44207.8,47905.6,,,0.00021810937743083409,,,0.0,7,Костромская область,99956.0,68367.0,31589.0,0.0
111,111,106,50.828491,40.587322,Бутурлиновка,0.49626260715515397,27208.0,Центральный,Воронежская область,44.54,15.0,348.0,0.0,,,,,,,,,,,,,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.9459101490553128,-2.29,12.0,3.8451695114037,7.57,45.0,89.83,13.028142870979984,75.14,742.0,754.0,4.482771251718984,751.0,2.0,8.0,1.7915143899851345,5.0,Воронежская область,Воронежская область,92292.0,111596.99,114530.99,95337.0,67279.99,37216.0,42358.0,16064.0,7991.99,51406.99,63513.99,62466.99,48267.0,32187.99,22884.0,27203.99,12012.99,5424.0,Воронежская область,Воронежская область,63.5,45.7,27.1,70.3,88.4,Воронежская область,TRUE,934.0,1155.0,1205.0,1556.0,1738.0,1652.0,1767.0,1716.0,1823.0,1810.0,1698.0,1731.0,1588.0,1643.0,1509.0,1597.0,1576.0,1438.0,1278.0,1180.0,1053.0,855.0,768.0,733.0,665.0,639.0,Воронежская область,22986639.39,124815946.19,24097922.5,680070.7,1599413.5,16385618.99,2193976.1,419217.3,6505523.5,9800992.6,6217976.5,186490.09,2018942.69,699225.2,939753.7,1186618.69,1575594.3,Воронежская область,431236.99,105172.99,,,,,,,,,,,,Воронежская область,Воронежская область,202003.8,207041.6,,1.4293137977517813e-13,,,0.0,,4,Воронежская область,394499.0,249437.0,145062.0,0.0
112,112,107,57.979141399999996,33.2537994,Валдай,0.594821342104523,16099.0,Северо-Западный,Новгородская область,10.97,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3862943611198906,-2.14,4.71,2.0440571234213403,2.0,52.43,95.86,12.602256298358798,87.29,739.0,763.0,7.3277034666556835,754.0,2.0,5.0,1.1872336794093274,3.0,Новгородская область,Новгородская область,25057.0,29820.99,31966.99,27233.99,17941.99,9271.0,10290.0,4000.0,1453.0,10954.0,14623.0,15408.0,12659.99,8698.0,5282.0,7005.0,3538.0,1424.0,Новгородская область,Новгородская область,61.8,48.3,23.9,69.0,86.3,Новгородская область,TRUE,269.0,331.0,366.0,376.0,420.0,457.0,442.0,654.0,620.0,545.0,531.0,503.0,496.0,463.0,451.0,444.0,438.0,432.0,390.0,375.0,354.0,350.0,328.0,307.0,284.0,263.0,Новгородская область,3163983.6,32208843.5,3768519.0,135428.5,705645.7,3963978.49,1376470.5,92764.7,3115847.8,2178354.7,3878191.8,272127.8,412589.7,313818.9,617853.6,263874.2,577670.0,Новгородская область,108212.0,22181.0,,,,,,,,,,,,Новгородская область,Новгородская область,29494.0,28061.6,,6.245297592470646e-13,6.194012516181363e-05,,0.0,0.0,28,Новгородская область,103185.0,66160.0,37025.0,0.0
113,113,108,50.211296000000004,38.100227000000004,Валуйки,0.5991994472429871,35322.0,Центральный,Белгородская область,57.19,16.8,260.0,0.0,,,,,,,,,,,,,5.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.6094379124341005,-1.57,13.0,3.9567310942722593,9.43,49.14,91.43,12.193713641912064,72.0,740.0,751.0,3.5429339469401624,747.0,3.0,7.0,1.2798809468443686,5.0,Белгородская область,Белгородская область,62380.0,77784.0,77304.99,63673.99,40377.0,22511.99,24051.99,7289.0,3166.0,34144.99,42314.99,39652.0,32016.0,21374.0,15323.99,18474.99,6822.0,3584.0,Белгородская область,Белгородская область,67.09,49.8,32.5,73.0,89.8,Белгородская область,TRUE,461.0,510.0,647.0,719.0,825.0,848.0,1008.0,1073.0,1135.0,1122.0,1004.0,1029.0,1077.0,879.0,942.0,879.0,960.0,784.0,712.0,621.0,602.0,452.0,448.0,420.0,333.0,303.0,Белгородская область,13582643.0,80857760.3,10567831.49,777751.9,1059978.39,10500952.1,2897908.1,329101.4,5427810.8,6058245.7,6010490.7,317301.1,1451118.6,598312.9,1132039.7,953438.6,954015.9,Белгородская область,257909.99,53837.0,,,,,,,,,,,,Белгородская область,Белгородская область,71818.3,71518.2,,3.811503926016816e-13,,,0.0,,1,Белгородская область,242049.0,146359.0,95690.0,0.0
114,114,109,55.6045223,31.1949976,Велиж,0.596958022073212,7620.0,Центральный,Смоленская область,19.06,0.0,0.11,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,-2.57,7.57,2.6777383847461382,4.43,55.71,93.71,10.427510637503001,84.71,731.0,747.0,4.757950739351476,737.0,1.0,8.0,2.1201976547572383,4.0,Смоленская область,Смоленская область,41416.0,50392.0,52954.0,43594.0,28708.0,14699.0,15979.99,6255.0,2893.0,18312.99,22365.99,21900.0,16624.0,10517.99,6628.0,8005.99,3587.0,1600.0,Смоленская область,Смоленская область,60.2,43.9,29.1,66.7,82.9,Смоленская область,TRUE,422.0,562.0,604.0,620.0,693.0,879.0,839.0,994.0,1029.0,1096.0,991.0,1013.0,1040.0,975.0,1009.0,899.0,970.0,923.0,859.0,809.0,731.0,696.0,622.0,592.0,557.0,461.0,Смоленская область,2337285.6,33545615.5,3001149.7,191177.1,80553.1,6080702.8,675421.2,54528.0,3660089.0,2692335.6,2166171.59,171858.2,235599.3,129309.0,469803.6,227246.2,54897.0,Смоленская область,166908.0,33048.0,,,,,,,,,,,,Смоленская область,Смоленская область,40856.7,42328.9,,8.624931655670938e-13,,,0.0,,13,Смоленская область,149925.0,104059.0,45866.0,0.0
115,115,110,56.342361,30.527921999999997,Великие Луки,0.758345464804485,98778.0,Северо-Западный,Псковская область,11.51,30.3,190.0,0.16,1.0,227.0,133.0,185.0,192.0,232.0,239.0,221.0,245.0,221.0,231.0,243.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.302585092994046,-1.57,4.86,1.7898861363093412,2.57,54.14,94.0,12.324104410617814,83.86,739.0,762.0,6.847314384904081,752.0,1.0,7.0,1.7265434778633235,3.0,Псковская область,Псковская область,26425.0,31620.99,33292.0,28910.99,18698.0,9569.99,9996.0,3727.0,1499.0,12526.0,16033.99,16274.0,13864.0,9141.0,6206.0,7700.0,4047.0,1608.0,Псковская область,Псковская область,58.8,54.3,34.79,66.4,78.4,Псковская область,TRUE,315.0,355.0,423.0,460.0,487.0,762.0,659.0,637.0,709.0,698.0,683.0,612.0,574.0,641.0,623.0,642.0,669.0,604.0,567.0,483.0,448.0,449.0,446.0,354.0,290.0,245.0,Псковская область,2794418.0,25635170.3,3209935.8,154806.4,540883.6,3676074.29,855091.9,60059.5,2224909.2,1250104.1,1743761.4,295956.09,405515.4,250208.8,536097.5,588482.8,377431.6,Псковская область,107814.0,26578.99,,,,,,,,,,,,Псковская область,Псковская область,34224.8,36395.0,,2.533621024128243e-12,0.0010577017523417888,,0.0,0.0,29,Псковская область,109751.0,68827.0,40924.0,0.0
116,116,111,60.76128520000001,46.30146660000001,Великий Устюг,0.7087143538776091,31664.0,Северо-Западный,Вологодская область,8.08,22.1,257.0,0.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-5.43,3.14,2.2514657659485064,1.57,64.71,95.0,8.260845569541265,89.33,729.0,755.0,7.905392975383225,746.0,2.0,6.0,1.4040757000349275,3.0,Вологодская область,Вологодская область,46815.0,56761.0,58041.99,48571.0,29803.99,15808.0,17177.99,6876.0,2487.0,22578.99,29890.99,30722.99,23306.0,13148.0,7101.0,9502.0,5107.0,1983.0,Вологодская область,Вологодская область,58.3,32.1,31.7,64.9,83.9,Вологодская область,TRUE,238.0,332.0,395.0,384.0,609.0,674.0,607.0,645.0,780.0,783.0,654.0,677.0,690.0,633.0,564.0,575.0,608.0,540.0,549.0,506.0,482.0,387.0,389.0,354.0,282.0,252.0,Вологодская область,5689278.7,55810874.99,7935944.7,268190.9,623674.5,7241373.8,1344296.8,120783.0,5290462.2,3111337.5,4863416.4,583876.69,845699.2,458786.0,775042.3,1863762.39,564628.0,Вологодская область,185839.0,40364.0,,,,,,,,,,,,Вологодская область,Вологодская область,56030.5,56837.0,,8.835724466106427e-307,,,0.0,,24,Вологодская область,167313.0,110805.0,56508.0,0.0
117,117,112,61.0756446,42.09795820000001,Вельск,0.597231336930754,23885.0,Северо-Западный,Архангельская область,2.71,38.4,419.0,0.18,2.0,,,,,,,,,,,,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.079441541679836,-9.43,1.43,3.453295458516332,-1.86,70.86,97.0,8.574058771056087,85.71,737.0,770.0,9.661903588443703,751.0,1.0,5.0,1.3972762620115438,3.0,Архангельская область,Архангельская область,51276.0,58639.99,60033.0,52585.0,33820.0,17742.0,19135.99,7439.99,3135.0,17916.99,23657.99,24985.99,19678.99,10918.0,5972.0,6980.0,3171.0,1075.0,Архангельская область,Архангельская область,58.1,37.0,22.2,63.6,82.6,Архангельская область,TRUE,366.0,470.0,474.0,512.0,861.0,1005.0,1100.0,1213.0,1517.0,1228.0,1045.0,954.0,953.0,858.0,942.0,756.0,740.0,697.0,668.0,644.0,519.0,501.0,462.0,395.0,344.0,265.0,Архангельская область,6070316.0,68478484.9,12245891.3,520549.9,1224715.5,9208021.4,3611820.2,90125.0,7149725.7,3939365.8,4092234.0,455568.1,900796.5,472206.8,1339836.8,1879836.3,1193270.59,Архангельская область,178092.99,33344.99,,,,,,,,,,,,Архангельская область,Архангельская область,66893.8,68055.6,,9.538712643491652e-14,0.00025950268239427016,,0.0,0.0,21,Архангельская область,164618.0,121418.0,43200.0,0.0
118,118,112,61.0756446,42.09795820000001,Вельск,0.597231336930754,23885.0,Северо-Западный,Архангельская область,2.71,38.4,419.0,0.18,2.0,,,,,,,,,,,,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.079441541679836,-9.43,1.43,3.453295458516332,-1.86,70.86,97.0,8.574058771056087,85.71,737.0,770.0,9.661903588443703,751.0,1.0,5.0,1.3972762620115438,3.0,Архангельская область,Архангельская область,51276.0,58639.99,60033.0,52585.0,33820.0,17742.0,19135.99,7439.99,3135.0,17916.99,23657.99,24985.99,19678.99,10918.0,5972.0,6980.0,3171.0,1075.0,Архангельская область,Архангельская область,58.1,37.0,22.2,63.6,82.6,Архангельская область,TRUE,366.0,470.0,474.0,512.0,861.0,1005.0,1100.0,1213.0,1517.0,1228.0,1045.0,954.0,953.0,858.0,942.0,756.0,740.0,697.0,668.0,644.0,519.0,501.0,462.0,395.0,344.0,265.0,Архангельская область,6070316.0,68478484.9,12245891.3,520549.9,1224715.5,9208021.4,3611820.2,90125.0,7149725.7,3939365.8,4092234.0,455568.1,900796.5,472206.8,1339836.8,1879836.3,1193270.59,Архангельская область,178092.99,33344.99,,,,,,,,,,,,Архангельская область,Архангельская область,66387.7,67546.5,,9.538712643491652e-14,0.00025950268239427016,,0.0,0.0,21,Архангельская область,164618.0,121418.0,43200.0,0.0
119,119,112,61.0756446,42.09795820000001,Вельск,0.597231336930754,23885.0,Северо-Западный,Архангельская область,2.71,38.4,419.0,0.18,2.0,,,,,,,,,,,,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.079441541679836,-9.43,1.43,3.453295458516332,-1.86,70.86,97.0,8.574058771056087,85.71,737.0,770.0,9.661903588443703,751.0,1.0,5.0,1.3972762620115438,3.0,Архангельская область,Архангельская область,49546.99,56664.0,58200.0,51233.0,33073.99,17400.0,18771.0,7323.99,3082.0,17046.0,22604.0,24034.99,19122.99,10602.0,5809.99,6819.0,3097.0,1055.0,Архангельская область (кроме Ненецкого автономного округа),Архангельская область (кроме Ненецкого автономного округа),58.0,36.79,21.6,63.6,82.7,Архангельская область (кроме Ненецкого автономного округа),TRUE,,,,,,,,,,,,,,,,,,,,,,465.0,420.0,373.0,335.0,251.0,Архангельская область (кроме Ненецкого автономного округа),5801262.9,65750513.9,11712147.09,489699.19,1210643.99,8940780.59,3410847.7,85181.4,6827872.69,3819145.7,4037319.59,439128.7,876441.9,446716.3,1276317.8,1790150.1,1183219.5,Архангельская область (кроме Ненецкого автономного округа),170261.99,31320.0,,,,,,,,,,,,Архангельская область,Архангельская область,66893.8,68055.6,,9.538712643491652e-14,0.00025950268239427016,,0.0,0.0,21,Архангельская область,164618.0,121418.0,43200.0,0.0
120,120,112,61.0756446,42.09795820000001,Вельск,0.597231336930754,23885.0,Северо-Западный,Архангельская область,2.71,38.4,419.0,0.18,2.0,,,,,,,,,,,,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.079441541679836,-9.43,1.43,3.453295458516332,-1.86,70.86,97.0,8.574058771056087,85.71,737.0,770.0,9.661903588443703,751.0,1.0,5.0,1.3972762620115438,3.0,Архангельская область,Архангельская область,49546.99,56664.0,58200.0,51233.0,33073.99,17400.0,18771.0,7323.99,3082.0,17046.0,22604.0,24034.99,19122.99,10602.0,5809.99,6819.0,3097.0,1055.0,Архангельская область (кроме Ненецкого автономного округа),Архангельская область (кроме Ненецкого автономного округа),58.0,36.79,21.6,63.6,82.7,Архангельская область (кроме Ненецкого автономного округа),TRUE,,,,,,,,,,,,,,,,,,,,,,465.0,420.0,373.0,335.0,251.0,Архангельская область (кроме Ненецкого автономного округа),5801262.9,65750513.9,11712147.09,489699.19,1210643.99,8940780.59,3410847.7,85181.4,6827872.69,3819145.7,4037319.59,439128.7,876441.9,446716.3,1276317.8,1790150.1,1183219.5,Архангельская область (кроме Ненецкого автономного округа),170261.99,31320.0,,,,,,,,,,,,Архангельская область,Архангельская область,66387.7,67546.5,,9.538712643491652e-14,0.00025950268239427016,,0.0,0.0,21,Архангельская область,164618.0,121418.0,43200.0,0.0
121,121,113,58.0721045,54.66748470000001,Верещагино,0.5909695871239891,22760.0,Приволжский,Пермский край,16.33,20.0,520.0,0.04,1.0,,,,,,,,,,,,13.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,2.5649493574615367,-8.0,4.29,3.2023000662470267,0.14,62.14,100.0,10.673866528426645,84.71,733.0,766.0,9.37981622319715,753.0,2.0,8.0,2.1313979316066587,6.0,Пермский край,Пермский край,109633.0,126671.0,127055.99,113582.99,75359.99,38446.0,43804.99,16859.99,7061.0,41458.99,51333.0,49788.0,39331.99,22166.0,10518.99,12839.0,5628.0,2255.0,Пермский край,Пермский край,57.3,33.4,24.6,63.8,82.9,Пермский край,TRUE,1149.0,1518.0,1777.0,2624.0,3224.0,3942.0,3329.0,3221.0,3848.0,3399.0,3175.0,2733.0,851.0,3048.0,3200.0,2827.0,2953.0,2757.0,2754.0,2340.0,2149.0,2114.0,2029.0,2229.0,2034.0,1953.0,Пермский край,15714717.59,151610365.5,22436682.79,566312.6,3114004.7,18562271.09,16870225.0,174571.1,12586672.0,9521411.0,10608328.2,405688.1,2852667.1,1149574.5,1046162.89,5738725.9,3103465.8,Пермский край,470135.99,73201.99,,,,,,,,,,,,Пермский край,Пермский край,279091.4,295492.3,,,0.0001669025979161719,,,0.0,52,Пермский край,356153.0,273248.0,82905.0,0.0
